Chamber,Danger,Homecage,Leverpress,Safety,Session,Shock,Timestep,Trial
1,0,0,0,1,5,0,2254,1
1,0,0,0,1,5,0,2255,1
1,0,0,1,1,5,0,2256,1
1,0,0,0,1,5,0,2257,1
1,0,0,0,1,5,0,2258,1
1,0,0,1,1,5,0,2259,1
1,0,0,1,1,5,0,2260,1
1,0,0,1,1,5,0,2261,1
1,0,0,0,1,5,0,2262,1
1,1,0,1,0,5,0,2263,2
1,0,0,0,1,5,0,2264,2
1,0,0,0,1,5,0,2265,2
1,0,0,0,1,5,0,2266,2
1,0,0,1,1,5,0,2267,2
1,0,0,1,1,5,0,2268,2
1,0,0,0,1,5,0,2269,2
1,0,0,0,1,5,0,2270,2
1,0,0,1,1,5,0,2271,2
1,0,0,0,1,5,0,2272,2
1,0,0,1,1,5,0,2273,2
1,0,0,0,1,5,0,2274,2
1,0,0,0,1,5,0,2275,2
1,0,0,0,1,5,0,2276,2
1,0,0,0,1,5,0,2277,2
1,0,0,0,1,5,0,2278,2
1,1,0,1,0,5,0,2279,3
1,0,0,0,1,5,0,2280,3
1,0,0,0,1,5,0,2281,3
1,0,0,0,1,5,0,2282,3
1,0,0,0,1,5,0,2283,3
1,0,0,1,1,5,0,2284,3
1,0,0,0,1,5,0,2285,3
1,0,0,0,1,5,0,2286,3
1,0,0,1,1,5,0,2287,3
1,0,0,1,1,5,0,2288,3
1,0,0,1,1,5,0,2289,3
1,0,0,0,1,5,0,2290,3
1,0,0,0,1,5,0,2291,3
1,0,0,1,1,5,0,2292,3
1,0,0,0,1,5,0,2293,3
1,0,0,0,1,5,0,2294,3
1,1,0,1,0,5,0,2295,4
1,0,0,1,1,5,0,2296,4
1,0,0,0,1,5,0,2297,4
1,0,0,0,1,5,0,2298,4
1,0,0,0,1,5,0,2299,4
1,0,0,0,1,5,0,2300,4
1,0,0,0,1,5,0,2301,4
1,0,0,0,1,5,0,2302,4
1,0,0,0,1,5,0,2303,4
1,0,0,0,1,5,0,2304,4
1,0,0,0,1,5,0,2305,4
1,0,0,0,1,5,0,2306,4
1,0,0,0,1,5,0,2307,4
1,0,0,0,1,5,0,2308,4
1,0,0,0,1,5,0,2309,4
1,0,0,0,1,5,0,2310,4
1,1,0,1,0,5,0,2311,5
1,0,0,1,1,5,0,2312,5
1,0,0,0,1,5,0,2313,5
1,0,0,0,1,5,0,2314,5
1,0,0,0,1,5,0,2315,5
1,0,0,0,1,5,0,2316,5
1,0,0,0,1,5,0,2317,5
1,0,0,0,1,5,0,2318,5
1,0,0,0,1,5,0,2319,5
1,0,0,0,1,5,0,2320,5
1,0,0,0,1,5,0,2321,5
1,0,0,0,1,5,0,2322,5
1,0,0,0,1,5,0,2323,5
1,0,0,0,1,5,0,2324,5
1,0,0,0,1,5,0,2325,5
1,0,0,0,1,5,0,2326,5
1,1,0,0,0,5,0,2327,6
1,1,0,1,0,5,0,2328,6
1,0,0,1,1,5,0,2329,6
1,0,0,0,1,5,0,2330,6
1,0,0,0,1,5,0,2331,6
1,0,0,0,1,5,0,2332,6
1,0,0,0,1,5,0,2333,6
1,0,0,0,1,5,0,2334,6
1,0,0,0,1,5,0,2335,6
1,0,0,0,1,5,0,2336,6
1,0,0,0,1,5,0,2337,6
1,0,0,0,1,5,0,2338,6
1,0,0,0,1,5,0,2339,6
1,0,0,0,1,5,0,2340,6
1,0,0,0,1,5,0,2341,6
1,0,0,0,1,5,0,2342,6
1,0,0,0,1,5,0,2343,6
1,1,0,0,0,5,0,2344,7
1,1,0,0,0,5,0,2345,7
1,1,0,0,0,5,0,2346,7
1,1,0,1,0,5,0,2347,7
1,0,0,0,1,5,0,2348,7
1,0,0,0,1,5,0,2349,7
1,0,0,0,1,5,0,2350,7
1,0,0,0,1,5,0,2351,7
1,0,0,0,1,5,0,2352,7
1,0,0,0,1,5,0,2353,7
1,0,0,0,1,5,0,2354,7
1,0,0,0,1,5,0,2355,7
1,0,0,0,1,5,0,2356,7
1,0,0,0,1,5,0,2357,7
1,0,0,0,1,5,0,2358,7
1,0,0,0,1,5,0,2359,7
1,0,0,0,1,5,0,2360,7
1,0,0,0,1,5,0,2361,7
1,0,0,0,1,5,0,2362,7
1,1,0,1,0,5,0,2363,8
1,0,0,0,1,5,0,2364,8
1,0,0,0,1,5,0,2365,8
1,0,0,0,1,5,0,2366,8
1,0,0,0,1,5,0,2367,8
1,0,0,0,1,5,0,2368,8
1,0,0,0,1,5,0,2369,8
1,0,0,0,1,5,0,2370,8
1,0,0,0,1,5,0,2371,8
1,0,0,0,1,5,0,2372,8
1,0,0,0,1,5,0,2373,8
1,0,0,0,1,5,0,2374,8
1,0,0,0,1,5,0,2375,8
1,0,0,0,1,5,0,2376,8
1,0,0,0,1,5,0,2377,8
1,0,0,0,1,5,0,2378,8
1,1,0,1,0,5,0,2379,9
1,0,0,1,1,5,0,2380,9
1,0,0,0,1,5,0,2381,9
1,0,0,0,1,5,0,2382,9
1,0,0,0,1,5,0,2383,9
1,0,0,0,1,5,0,2384,9
1,0,0,0,1,5,0,2385,9
1,0,0,0,1,5,0,2386,9
1,0,0,1,1,5,0,2387,9
1,0,0,1,1,5,0,2388,9
1,0,0,0,1,5,0,2389,9
1,0,0,0,1,5,0,2390,9
1,0,0,0,1,5,0,2391,9
1,0,0,0,1,5,0,2392,9
1,0,0,0,1,5,0,2393,9
1,0,0,0,1,5,0,2394,9
1,1,0,0,0,5,0,2395,10
1,1,0,0,0,5,0,2396,10
1,1,0,0,0,5,0,2397,10
1,1,0,0,0,5,0,2398,10
1,1,0,0,0,5,0,2399,10
1,1,0,0,0,5,0,2400,10
1,1,0,1,0,5,1,2401,10
1,0,0,0,1,5,0,2402,10
1,0,0,0,1,5,0,2403,10
1,0,0,0,1,5,0,2404,10
1,0,0,0,1,5,0,2405,10
1,0,0,0,1,5,0,2406,10
1,0,0,0,1,5,0,2407,10
1,0,0,0,1,5,0,2408,10
1,0,0,0,1,5,0,2409,10
1,0,0,0,1,5,0,2410,10
1,0,0,1,1,5,0,2411,10
1,0,0,0,1,5,0,2412,10
1,0,0,0,1,5,0,2413,10
1,0,0,0,1,5,0,2414,10
1,0,0,0,1,5,0,2415,10
1,0,0,0,1,5,0,2416,10
1,1,0,1,0,5,0,2417,11
1,0,0,0,1,5,0,2418,11
1,0,0,0,1,5,0,2419,11
1,0,0,0,1,5,0,2420,11
1,0,0,0,1,5,0,2421,11
1,0,0,1,1,5,0,2422,11
1,0,0,1,1,5,0,2423,11
1,0,0,0,1,5,0,2424,11
1,0,0,0,1,5,0,2425,11
1,0,0,0,1,5,0,2426,11
1,0,0,0,1,5,0,2427,11
1,0,0,0,1,5,0,2428,11
1,0,0,0,1,5,0,2429,11
1,0,0,0,1,5,0,2430,11
1,0,0,0,1,5,0,2431,11
1,0,0,0,1,5,0,2432,11
1,1,0,1,0,5,0,2433,12
1,0,0,1,1,5,0,2434,12
1,0,0,0,1,5,0,2435,12
1,0,0,0,1,5,0,2436,12
1,0,0,0,1,5,0,2437,12
1,0,0,0,1,5,0,2438,12
1,0,0,1,1,5,0,2439,12
1,0,0,1,1,5,0,2440,12
1,0,0,0,1,5,0,2441,12
1,0,0,0,1,5,0,2442,12
1,0,0,1,1,5,0,2443,12
1,0,0,0,1,5,0,2444,12
1,0,0,0,1,5,0,2445,12
1,0,0,0,1,5,0,2446,12
1,0,0,0,1,5,0,2447,12
1,0,0,0,1,5,0,2448,12
1,1,0,0,0,5,0,2449,13
1,1,0,0,0,5,0,2450,13
1,1,0,0,0,5,0,2451,13
1,1,0,0,0,5,0,2452,13
1,1,0,1,0,5,0,2453,13
1,0,0,0,1,5,0,2454,13
1,0,0,0,1,5,0,2455,13
1,0,0,0,1,5,0,2456,13
1,0,0,0,1,5,0,2457,13
1,0,0,0,1,5,0,2458,13
1,0,0,0,1,5,0,2459,13
1,0,0,0,1,5,0,2460,13
1,0,0,0,1,5,0,2461,13
1,0,0,0,1,5,0,2462,13
1,0,0,0,1,5,0,2463,13
1,0,0,0,1,5,0,2464,13
1,0,0,0,1,5,0,2465,13
1,0,0,0,1,5,0,2466,13
1,0,0,0,1,5,0,2467,13
1,0,0,0,1,5,0,2468,13
1,1,0,0,0,5,0,2469,14
1,1,0,1,0,5,0,2470,14
1,0,0,0,1,5,0,2471,14
1,0,0,0,1,5,0,2472,14
1,0,0,0,1,5,0,2473,14
1,0,0,0,1,5,0,2474,14
1,0,0,0,1,5,0,2475,14
1,0,0,0,1,5,0,2476,14
1,0,0,0,1,5,0,2477,14
1,0,0,0,1,5,0,2478,14
1,0,0,0,1,5,0,2479,14
1,0,0,0,1,5,0,2480,14
1,0,0,0,1,5,0,2481,14
1,0,0,0,1,5,0,2482,14
1,0,0,0,1,5,0,2483,14
1,0,0,0,1,5,0,2484,14
1,0,0,0,1,5,0,2485,14
1,1,0,1,0,5,0,2486,15
1,0,0,0,1,5,0,2487,15
1,0,0,0,1,5,0,2488,15
1,0,0,0,1,5,0,2489,15
1,0,0,0,1,5,0,2490,15
1,0,0,0,1,5,0,2491,15
1,0,0,0,1,5,0,2492,15
1,0,0,0,1,5,0,2493,15
1,0,0,0,1,5,0,2494,15
1,0,0,0,1,5,0,2495,15
1,0,0,0,1,5,0,2496,15
1,0,0,0,1,5,0,2497,15
1,0,0,0,1,5,0,2498,15
1,0,0,0,1,5,0,2499,15
1,0,0,0,1,5,0,2500,15
1,0,0,0,1,5,0,2501,15
1,1,0,0,0,5,0,2502,16
1,1,0,0,0,5,0,2503,16
1,1,0,0,0,5,0,2504,16
1,1,0,0,0,5,0,2505,16
1,1,0,1,0,5,0,2506,16
1,0,0,0,1,5,0,2507,16
1,0,0,0,1,5,0,2508,16
1,0,0,0,1,5,0,2509,16
1,0,0,0,1,5,0,2510,16
1,0,0,0,1,5,0,2511,16
1,0,0,0,1,5,0,2512,16
1,0,0,0,1,5,0,2513,16
1,0,0,0,1,5,0,2514,16
1,0,0,0,1,5,0,2515,16
1,0,0,0,1,5,0,2516,16
1,0,0,0,1,5,0,2517,16
1,0,0,0,1,5,0,2518,16
1,0,0,0,1,5,0,2519,16
1,0,0,0,1,5,0,2520,16
1,0,0,0,1,5,0,2521,16
1,1,0,0,0,5,0,2522,17
1,1,0,0,0,5,0,2523,17
1,1,0,1,0,5,0,2524,17
1,0,0,0,1,5,0,2525,17
1,0,0,0,1,5,0,2526,17
1,0,0,0,1,5,0,2527,17
1,0,0,0,1,5,0,2528,17
1,0,0,0,1,5,0,2529,17
1,0,0,0,1,5,0,2530,17
1,0,0,0,1,5,0,2531,17
1,0,0,0,1,5,0,2532,17
1,0,0,0,1,5,0,2533,17
1,0,0,0,1,5,0,2534,17
1,0,0,0,1,5,0,2535,17
1,0,0,0,1,5,0,2536,17
1,0,0,0,1,5,0,2537,17
1,0,0,0,1,5,0,2538,17
1,0,0,0,1,5,0,2539,17
1,1,0,0,0,5,0,2540,18
1,1,0,1,0,5,0,2541,18
1,0,0,0,1,5,0,2542,18
1,0,0,0,1,5,0,2543,18
1,0,0,0,1,5,0,2544,18
1,0,0,0,1,5,0,2545,18
1,0,0,0,1,5,0,2546,18
1,0,0,0,1,5,0,2547,18
1,0,0,0,1,5,0,2548,18
1,0,0,0,1,5,0,2549,18
1,0,0,0,1,5,0,2550,18
1,0,0,0,1,5,0,2551,18
1,0,0,0,1,5,0,2552,18
1,0,0,0,1,5,0,2553,18
1,0,0,0,1,5,0,2554,18
1,0,0,0,1,5,0,2555,18
1,0,0,0,1,5,0,2556,18
1,1,0,1,0,5,0,2557,19
1,0,0,0,1,5,0,2558,19
1,0,0,0,1,5,0,2559,19
1,0,0,0,1,5,0,2560,19
1,0,0,0,1,5,0,2561,19
1,0,0,0,1,5,0,2562,19
1,0,0,0,1,5,0,2563,19
1,0,0,0,1,5,0,2564,19
1,0,0,0,1,5,0,2565,19
1,0,0,0,1,5,0,2566,19
1,0,0,0,1,5,0,2567,19
1,0,0,0,1,5,0,2568,19
1,0,0,0,1,5,0,2569,19
1,0,0,0,1,5,0,2570,19
1,0,0,0,1,5,0,2571,19
1,0,0,0,1,5,0,2572,19
1,1,0,0,0,5,0,2573,20
1,1,0,1,0,5,0,2574,20
1,0,0,0,1,5,0,2575,20
1,0,0,0,1,5,0,2576,20
1,0,0,0,1,5,0,2577,20
1,0,0,0,1,5,0,2578,20
1,0,0,0,1,5,0,2579,20
1,0,0,0,1,5,0,2580,20
1,0,0,0,1,5,0,2581,20
1,0,0,0,1,5,0,2582,20
1,0,0,0,1,5,0,2583,20
1,0,0,0,1,5,0,2584,20
1,0,0,0,1,5,0,2585,20
1,0,0,0,1,5,0,2586,20
1,0,0,0,1,5,0,2587,20
1,0,0,0,1,5,0,2588,20
1,0,0,0,1,5,0,2589,20
1,1,0,1,0,5,0,2590,21
1,0,0,0,1,5,0,2591,21
1,0,0,0,1,5,0,2592,21
1,0,0,0,1,5,0,2593,21
1,0,0,0,1,5,0,2594,21
1,0,0,0,1,5,0,2595,21
1,0,0,0,1,5,0,2596,21
1,0,0,0,1,5,0,2597,21
1,0,0,0,1,5,0,2598,21
1,0,0,0,1,5,0,2599,21
1,0,0,0,1,5,0,2600,21
1,0,0,0,1,5,0,2601,21
1,0,0,0,1,5,0,2602,21
1,0,0,0,1,5,0,2603,21
1,0,0,0,1,5,0,2604,21
1,0,0,0,1,5,0,2605,21
1,1,0,0,0,5,0,2606,22
1,1,0,1,0,5,0,2607,22
1,0,0,0,1,5,0,2608,22
1,0,0,0,1,5,0,2609,22
1,0,0,0,1,5,0,2610,22
1,0,0,0,1,5,0,2611,22
1,0,0,0,1,5,0,2612,22
1,0,0,0,1,5,0,2613,22
1,0,0,0,1,5,0,2614,22
1,0,0,0,1,5,0,2615,22
1,0,0,0,1,5,0,2616,22
1,0,0,0,1,5,0,2617,22
1,0,0,0,1,5,0,2618,22
1,0,0,0,1,5,0,2619,22
1,0,0,0,1,5,0,2620,22
1,0,0,0,1,5,0,2621,22
1,0,0,0,1,5,0,2622,22
1,1,0,0,0,5,0,2623,23
1,1,0,0,0,5,0,2624,23
1,1,0,0,0,5,0,2625,23
1,1,0,0,0,5,0,2626,23
1,1,0,0,0,5,0,2627,23
1,1,0,1,0,5,0,2628,23
1,0,0,0,1,5,0,2629,23
1,0,0,0,1,5,0,2630,23
1,0,0,0,1,5,0,2631,23
1,0,0,0,1,5,0,2632,23
1,0,0,0,1,5,0,2633,23
1,0,0,0,1,5,0,2634,23
1,0,0,0,1,5,0,2635,23
1,0,0,0,1,5,0,2636,23
1,0,0,0,1,5,0,2637,23
1,0,0,0,1,5,0,2638,23
1,0,0,0,1,5,0,2639,23
1,0,0,0,1,5,0,2640,23
1,0,0,0,1,5,0,2641,23
1,0,0,0,1,5,0,2642,23
1,0,0,0,1,5,0,2643,23
1,1,0,1,0,5,0,2644,24
1,0,0,0,1,5,0,2645,24
1,0,0,0,1,5,0,2646,24
1,0,0,0,1,5,0,2647,24
1,0,0,0,1,5,0,2648,24
1,0,0,0,1,5,0,2649,24
1,0,0,0,1,5,0,2650,24
1,0,0,0,1,5,0,2651,24
1,0,0,0,1,5,0,2652,24
1,0,0,0,1,5,0,2653,24
1,0,0,0,1,5,0,2654,24
1,0,0,0,1,5,0,2655,24
1,0,0,0,1,5,0,2656,24
1,0,0,0,1,5,0,2657,24
1,0,0,0,1,5,0,2658,24
1,0,0,0,1,5,0,2659,24
1,1,0,1,0,5,0,2660,25
1,0,0,0,1,5,0,2661,25
1,0,0,0,1,5,0,2662,25
1,0,0,0,1,5,0,2663,25
1,0,0,0,1,5,0,2664,25
1,0,0,0,1,5,0,2665,25
1,0,0,0,1,5,0,2666,25
1,0,0,0,1,5,0,2667,25
1,0,0,0,1,5,0,2668,25
1,0,0,0,1,5,0,2669,25
1,0,0,0,1,5,0,2670,25
1,0,0,0,1,5,0,2671,25
1,0,0,0,1,5,0,2672,25
1,0,0,0,1,5,0,2673,25
1,0,0,0,1,5,0,2674,25
1,0,0,0,1,5,0,2675,25
0,0,1,0,0,5,0,2676,999
1,0,0,0,0,6,0,2677,0
1,0,0,0,0,6,0,2678,0
1,0,0,1,0,6,0,2679,0
1,0,0,0,0,6,0,2680,0
1,0,0,1,0,6,0,2681,0
1,1,0,0,0,6,0,2682,1
1,1,0,0,0,6,0,2683,1
1,1,0,0,0,6,0,2684,1
1,1,0,1,0,6,0,2685,1
1,0,0,0,1,6,0,2686,1
1,0,0,1,1,6,0,2687,1
1,0,0,0,1,6,0,2688,1
1,0,0,0,1,6,0,2689,1
1,0,0,0,1,6,0,2690,1
1,0,0,0,1,6,0,2691,1
1,0,0,0,1,6,0,2692,1
1,0,0,0,1,6,0,2693,1
1,0,0,0,1,6,0,2694,1
1,0,0,0,1,6,0,2695,1
1,0,0,1,1,6,0,2696,1
1,0,0,0,1,6,0,2697,1
1,0,0,0,1,6,0,2698,1
1,0,0,0,1,6,0,2699,1
1,0,0,0,1,6,0,2700,1
1,1,0,1,0,6,0,2701,2
1,0,0,1,1,6,0,2702,2
1,0,0,0,1,6,0,2703,2
1,0,0,0,1,6,0,2704,2
1,0,0,0,1,6,0,2705,2
1,0,0,1,1,6,0,2706,2
1,0,0,0,1,6,0,2707,2
1,0,0,0,1,6,0,2708,2
1,0,0,0,1,6,0,2709,2
1,0,0,0,1,6,0,2710,2
1,0,0,0,1,6,0,2711,2
1,0,0,0,1,6,0,2712,2
1,0,0,0,1,6,0,2713,2
1,0,0,0,1,6,0,2714,2
1,0,0,0,1,6,0,2715,2
1,0,0,1,1,6,0,2716,2
1,1,0,1,0,6,0,2717,3
1,0,0,1,1,6,0,2718,3
1,0,0,0,1,6,0,2719,3
1,0,0,0,1,6,0,2720,3
1,0,0,0,1,6,0,2721,3
1,0,0,0,1,6,0,2722,3
1,0,0,0,1,6,0,2723,3
1,0,0,0,1,6,0,2724,3
1,0,0,0,1,6,0,2725,3
1,0,0,1,1,6,0,2726,3
1,0,0,0,1,6,0,2727,3
1,0,0,0,1,6,0,2728,3
1,0,0,1,1,6,0,2729,3
1,0,0,0,1,6,0,2730,3
1,0,0,0,1,6,0,2731,3
1,0,0,0,1,6,0,2732,3
1,1,0,1,0,6,0,2733,4
1,0,0,1,1,6,0,2734,4
1,0,0,0,1,6,0,2735,4
1,0,0,0,1,6,0,2736,4
1,0,0,0,1,6,0,2737,4
1,0,0,1,1,6,0,2738,4
1,0,0,0,1,6,0,2739,4
1,0,0,0,1,6,0,2740,4
1,0,0,0,1,6,0,2741,4
1,0,0,0,1,6,0,2742,4
1,0,0,0,1,6,0,2743,4
1,0,0,0,1,6,0,2744,4
1,0,0,0,1,6,0,2745,4
1,0,0,0,1,6,0,2746,4
1,0,0,0,1,6,0,2747,4
1,0,0,0,1,6,0,2748,4
1,1,0,1,0,6,0,2749,5
1,0,0,0,1,6,0,2750,5
1,0,0,0,1,6,0,2751,5
1,0,0,0,1,6,0,2752,5
1,0,0,0,1,6,0,2753,5
1,0,0,1,1,6,0,2754,5
1,0,0,0,1,6,0,2755,5
1,0,0,0,1,6,0,2756,5
1,0,0,0,1,6,0,2757,5
1,0,0,0,1,6,0,2758,5
1,0,0,0,1,6,0,2759,5
1,0,0,0,1,6,0,2760,5
1,0,0,0,1,6,0,2761,5
1,0,0,0,1,6,0,2762,5
1,0,0,0,1,6,0,2763,5
1,0,0,0,1,6,0,2764,5
1,1,0,0,0,6,0,2765,6
1,1,0,0,0,6,0,2766,6
1,1,0,1,0,6,0,2767,6
1,0,0,0,1,6,0,2768,6
1,0,0,0,1,6,0,2769,6
1,0,0,0,1,6,0,2770,6
1,0,0,0,1,6,0,2771,6
1,0,0,0,1,6,0,2772,6
1,0,0,0,1,6,0,2773,6
1,0,0,0,1,6,0,2774,6
1,0,0,0,1,6,0,2775,6
1,0,0,0,1,6,0,2776,6
1,0,0,0,1,6,0,2777,6
1,0,0,0,1,6,0,2778,6
1,0,0,0,1,6,0,2779,6
1,0,0,0,1,6,0,2780,6
1,0,0,1,1,6,0,2781,6
1,0,0,0,1,6,0,2782,6
1,1,0,0,0,6,0,2783,7
1,1,0,0,0,6,0,2784,7
1,1,0,0,0,6,0,2785,7
1,1,0,1,0,6,0,2786,7
1,0,0,0,1,6,0,2787,7
1,0,0,0,1,6,0,2788,7
1,0,0,0,1,6,0,2789,7
1,0,0,0,1,6,0,2790,7
1,0,0,0,1,6,0,2791,7
1,0,0,0,1,6,0,2792,7
1,0,0,0,1,6,0,2793,7
1,0,0,0,1,6,0,2794,7
1,0,0,0,1,6,0,2795,7
1,0,0,0,1,6,0,2796,7
1,0,0,0,1,6,0,2797,7
1,0,0,0,1,6,0,2798,7
1,0,0,0,1,6,0,2799,7
1,0,0,0,1,6,0,2800,7
1,0,0,0,1,6,0,2801,7
1,1,0,0,0,6,0,2802,8
1,1,0,1,0,6,0,2803,8
1,0,0,0,1,6,0,2804,8
1,0,0,0,1,6,0,2805,8
1,0,0,0,1,6,0,2806,8
1,0,0,0,1,6,0,2807,8
1,0,0,0,1,6,0,2808,8
1,0,0,0,1,6,0,2809,8
1,0,0,0,1,6,0,2810,8
1,0,0,0,1,6,0,2811,8
1,0,0,1,1,6,0,2812,8
1,0,0,0,1,6,0,2813,8
1,0,0,0,1,6,0,2814,8
1,0,0,0,1,6,0,2815,8
1,0,0,1,1,6,0,2816,8
1,0,0,0,1,6,0,2817,8
1,0,0,0,1,6,0,2818,8
1,1,0,0,0,6,0,2819,9
1,1,0,0,0,6,0,2820,9
1,1,0,0,0,6,0,2821,9
1,1,0,0,0,6,0,2822,9
1,1,0,0,0,6,0,2823,9
1,1,0,1,0,6,0,2824,9
1,0,0,0,1,6,0,2825,9
1,0,0,0,1,6,0,2826,9
1,0,0,0,1,6,0,2827,9
1,0,0,0,1,6,0,2828,9
1,0,0,0,1,6,0,2829,9
1,0,0,0,1,6,0,2830,9
1,0,0,0,1,6,0,2831,9
1,0,0,0,1,6,0,2832,9
1,0,0,0,1,6,0,2833,9
1,0,0,0,1,6,0,2834,9
1,0,0,0,1,6,0,2835,9
1,0,0,0,1,6,0,2836,9
1,0,0,0,1,6,0,2837,9
1,0,0,0,1,6,0,2838,9
1,0,0,0,1,6,0,2839,9
1,1,0,1,0,6,0,2840,10
1,0,0,0,1,6,0,2841,10
1,0,0,0,1,6,0,2842,10
1,0,0,0,1,6,0,2843,10
1,0,0,1,1,6,0,2844,10
1,0,0,1,1,6,0,2845,10
1,0,0,0,1,6,0,2846,10
1,0,0,1,1,6,0,2847,10
1,0,0,0,1,6,0,2848,10
1,0,0,0,1,6,0,2849,10
1,0,0,0,1,6,0,2850,10
1,0,0,0,1,6,0,2851,10
1,0,0,0,1,6,0,2852,10
1,0,0,0,1,6,0,2853,10
1,0,0,0,1,6,0,2854,10
1,0,0,0,1,6,0,2855,10
1,1,0,0,0,6,0,2856,11
1,1,0,0,0,6,0,2857,11
1,1,0,1,0,6,0,2858,11
1,0,0,0,1,6,0,2859,11
1,0,0,0,1,6,0,2860,11
1,0,0,0,1,6,0,2861,11
1,0,0,0,1,6,0,2862,11
1,0,0,0,1,6,0,2863,11
1,0,0,0,1,6,0,2864,11
1,0,0,0,1,6,0,2865,11
1,0,0,0,1,6,0,2866,11
1,0,0,0,1,6,0,2867,11
1,0,0,0,1,6,0,2868,11
1,0,0,0,1,6,0,2869,11
1,0,0,0,1,6,0,2870,11
1,0,0,0,1,6,0,2871,11
1,0,0,0,1,6,0,2872,11
1,0,0,0,1,6,0,2873,11
1,1,0,0,0,6,0,2874,12
1,1,0,0,0,6,0,2875,12
1,1,0,0,0,6,0,2876,12
1,1,0,0,0,6,0,2877,12
1,1,0,0,0,6,0,2878,12
1,1,0,0,0,6,0,2879,12
1,1,0,1,0,6,1,2880,12
1,0,0,0,1,6,0,2881,12
1,0,0,0,1,6,0,2882,12
1,0,0,0,1,6,0,2883,12
1,0,0,0,1,6,0,2884,12
1,0,0,0,1,6,0,2885,12
1,0,0,0,1,6,0,2886,12
1,0,0,0,1,6,0,2887,12
1,0,0,0,1,6,0,2888,12
1,0,0,0,1,6,0,2889,12
1,0,0,0,1,6,0,2890,12
1,0,0,1,1,6,0,2891,12
1,0,0,0,1,6,0,2892,12
1,0,0,0,1,6,0,2893,12
1,0,0,0,1,6,0,2894,12
1,0,0,0,1,6,0,2895,12
1,1,0,1,0,6,0,2896,13
1,0,0,0,1,6,0,2897,13
1,0,0,0,1,6,0,2898,13
1,0,0,0,1,6,0,2899,13
1,0,0,0,1,6,0,2900,13
1,0,0,0,1,6,0,2901,13
1,0,0,0,1,6,0,2902,13
1,0,0,0,1,6,0,2903,13
1,0,0,0,1,6,0,2904,13
1,0,0,0,1,6,0,2905,13
1,0,0,0,1,6,0,2906,13
1,0,0,0,1,6,0,2907,13
1,0,0,0,1,6,0,2908,13
1,0,0,0,1,6,0,2909,13
1,0,0,0,1,6,0,2910,13
1,0,0,0,1,6,0,2911,13
1,1,0,1,0,6,0,2912,14
1,0,0,0,1,6,0,2913,14
1,0,0,0,1,6,0,2914,14
1,0,0,0,1,6,0,2915,14
1,0,0,0,1,6,0,2916,14
1,0,0,0,1,6,0,2917,14
1,0,0,0,1,6,0,2918,14
1,0,0,0,1,6,0,2919,14
1,0,0,0,1,6,0,2920,14
1,0,0,0,1,6,0,2921,14
1,0,0,0,1,6,0,2922,14
1,0,0,0,1,6,0,2923,14
1,0,0,0,1,6,0,2924,14
1,0,0,0,1,6,0,2925,14
1,0,0,0,1,6,0,2926,14
1,0,0,0,1,6,0,2927,14
1,1,0,1,0,6,0,2928,15
1,0,0,1,1,6,0,2929,15
1,0,0,0,1,6,0,2930,15
1,0,0,0,1,6,0,2931,15
1,0,0,0,1,6,0,2932,15
1,0,0,0,1,6,0,2933,15
1,0,0,0,1,6,0,2934,15
1,0,0,0,1,6,0,2935,15
1,0,0,0,1,6,0,2936,15
1,0,0,0,1,6,0,2937,15
1,0,0,0,1,6,0,2938,15
1,0,0,0,1,6,0,2939,15
1,0,0,0,1,6,0,2940,15
1,0,0,0,1,6,0,2941,15
1,0,0,1,1,6,0,2942,15
1,0,0,0,1,6,0,2943,15
1,1,0,1,0,6,0,2944,16
1,0,0,0,1,6,0,2945,16
1,0,0,0,1,6,0,2946,16
1,0,0,0,1,6,0,2947,16
1,0,0,0,1,6,0,2948,16
1,0,0,0,1,6,0,2949,16
1,0,0,0,1,6,0,2950,16
1,0,0,0,1,6,0,2951,16
1,0,0,1,1,6,0,2952,16
1,0,0,0,1,6,0,2953,16
1,0,0,0,1,6,0,2954,16
1,0,0,0,1,6,0,2955,16
1,0,0,0,1,6,0,2956,16
1,0,0,0,1,6,0,2957,16
1,0,0,1,1,6,0,2958,16
1,0,0,0,1,6,0,2959,16
1,1,0,1,0,6,0,2960,17
1,0,0,0,1,6,0,2961,17
1,0,0,0,1,6,0,2962,17
1,0,0,0,1,6,0,2963,17
1,0,0,0,1,6,0,2964,17
1,0,0,0,1,6,0,2965,17
1,0,0,0,1,6,0,2966,17
1,0,0,0,1,6,0,2967,17
1,0,0,0,1,6,0,2968,17
1,0,0,0,1,6,0,2969,17
1,0,0,0,1,6,0,2970,17
1,0,0,0,1,6,0,2971,17
1,0,0,0,1,6,0,2972,17
1,0,0,0,1,6,0,2973,17
1,0,0,0,1,6,0,2974,17
1,0,0,0,1,6,0,2975,17
1,1,0,0,0,6,0,2976,18
1,1,0,1,0,6,0,2977,18
1,0,0,0,1,6,0,2978,18
1,0,0,1,1,6,0,2979,18
1,0,0,0,1,6,0,2980,18
1,0,0,0,1,6,0,2981,18
1,0,0,0,1,6,0,2982,18
1,0,0,0,1,6,0,2983,18
1,0,0,0,1,6,0,2984,18
1,0,0,0,1,6,0,2985,18
1,0,0,0,1,6,0,2986,18
1,0,0,0,1,6,0,2987,18
